edad,ingreso_declarado,antiguedad_laboral_meses,antiguedad_cliente_meses,score_buro,deuda_sistema,num_creditos_vigentes,peor_morosidad_12m,num_consultas_buro_3m,num_contactos_ult_trimestre,uso_linea_credito_pct,monto_solicitado,plazo_meses,tasa_interes_anual,ingreso_declarado_nulo,ratio_deuda_ingreso,tipo_empleo_independiente,tipo_empleo_informal,tipo_empleo_jubilado,region_Araucania,region_Arica,region_Atacama,region_Aysen,region_Biobio,region_Coquimbo,region_Los Lagos,region_Los Rios,region_Magallanes,region_Maule,region_Metropolitana,region_Nuble,region_OHiggins,region_Tarapaca,region_Valparaiso,canal_partner,canal_sucursal,dia_semana_solicitud_jue,dia_semana_solicitud_lun,dia_semana_solicitud_mar,dia_semana_solicitud_mie,dia_semana_solicitud_sab,dia_semana_solicitud_vie
49,1150000.0,119.0,70,666,546000.0,1,0,1,0,20.2,3540000.0,18,20.6,0,0.4747826086956522,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
26,456000.0,-1.0,27,627,1881000.0,1,0,1,0,41.6,1540000.0,12,22.3,0,4.125,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36,916000.0,53.0,9,669,3232000.0,0,15,0,2,14.1,1160000.0,24,22.6,0,3.5283842794759823,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
41,828000.0,31.0,75,619,1433000.0,0,0,0,0,50.4,1650000.0,12,23.4,0,1.7306763285024154,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
33,1092000.0,12.0,75,622,1185000.0,6,0,0,1,73.6,1640000.0,12,22.2,0,1.085164835164835,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,1007000.0,20.0,70,630,1577000.0,1,0,1,0,97.4,1150000.0,36,25.5,0,1.5660377358490567,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55,870000.0,38.0,64,636,810000.0,5,0,1,1,24.8,1730000.0,18,21.3,0,0.9310344827586207,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
32,1910000.0,46.0,50,701,5162000.0,1,0,0,2,38.4,1470000.0,18,22.6,0,2.7026178010471202,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
29,505000.0,93.0,52,642,731000.0,1,90,0,5,64.1,610000.0,24,22.9,0,1.4475247524752475,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,498000.0,60.0,78,655,316000.0,0,0,0,2,53.9,1120000.0,24,21.9,0,0.6345381526104418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
43,1267000.0,99.0,80,698,874000.0,1,0,0,2,9.5,610000.0,12,20.4,0,0.6898184688239937,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
39,-1.0,51.0,34,588,209000.0,3,0,0,2,62.3,1410000.0,24,24.1,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,2019000.0,58.0,72,601,6994000.0,0,0,1,1,34.1,630000.0,36,25.0,0,3.464091134224864,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
31,2428000.0,21.0,69,774,1184000.0,1,0,0,0,0.0,560000.0,12,20.3,0,0.4876441515650741,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
54,805000.0,71.0,94,718,902000.0,0,0,1,1,15.6,2340000.0,18,24.5,0,1.1204968944099378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23,539000.0,60.0,83,665,1422000.0,2,0,2,1,58.6,1510000.0,12,21.4,0,2.6382189239332097,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
51,925000.0,111.0,88,719,2994000.0,2,0,0,0,29.5,860000.0,36,17.7,0,3.2367567567567566,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
30,714000.0,57.0,90,598,446000.0,0,0,0,1,55.6,740000.0,48,17.5,0,0.6246498599439776,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,424000.0,12.0,22,718,1879000.0,2,15,1,0,31.2,1430000.0,18,24.2,0,4.431603773584905,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
44,398000.0,98.0,24,698,708000.0,4,0,1,2,26.9,970000.0,18,22.6,0,1.778894472361809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
53,812000.0,30.0,29,627,765000.0,1,60,2,0,29.8,590000.0,12,23.6,0,0.9421182266009852,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
56,592000.0,169.0,20,716,1492000.0,0,0,3,3,40.1,1820000.0,48,22.2,0,2.52027027027027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
46,-1.0,-1.0,30,608,1427000.0,1,30,1,2,28.7,1360000.0,24,23.3,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
43,488000.0,144.0,79,560,579000.0,1,0,1,1,49.8,690000.0,12,24.5,0,1.1864754098360655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
54,845000.0,72.0,41,616,6412000.0,3,30,0,2,15.4,1200000.0,18,25.4,0,7.588165680473373,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
49,485000.0,42.0,93,644,1335000.0,3,0,1,0,12.6,2160000.0,24,24.8,0,2.752577319587629,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
51,557000.0,66.0,15,554,377000.0,0,0,1,0,35.7,1660000.0,12,22.1,0,0.6768402154398564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19,335000.0,12.0,93,743,488000.0,2,0,1,0,31.7,2160000.0,12,22.7,0,1.4567164179104477,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,-1.0,98.0,84,608,223000.0,1,0,3,0,58.7,450000.0,24,24.8,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
49,1422000.0,62.0,5,584,9364000.0,2,90,0,0,29.1,1750000.0,12,25.4,0,6.585091420534458,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
22,-1.0,-1.0,50,591,254000.0,2,0,4,0,17.3,490000.0,18,23.9,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
38,2239000.0,121.0,20,689,1792000.0,1,0,0,1,32.1,750000.0,18,22.4,0,0.8003573023671282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,1003000.0,100.0,94,542,2588000.0,3,0,2,3,21.1,1290000.0,24,26.3,0,2.580259222333001,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
46,-1.0,58.0,45,729,4648000.0,1,0,0,0,61.6,1690000.0,48,20.9,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
58,1085000.0,32.0,47,650,1547000.0,2,0,4,4,15.7,2450000.0,12,25.6,0,1.4258064516129032,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,651000.0,82.0,41,558,2544000.0,1,0,1,1,28.1,1490000.0,6,26.2,0,3.9078341013824884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
38,650000.0,232.0,15,723,3552000.0,3,0,0,0,31.6,2340000.0,12,17.6,0,5.464615384615384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
44,717000.0,98.0,73,665,528000.0,0,0,0,0,5.9,870000.0,18,20.0,0,0.7364016736401674,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
46,659000.0,33.0,68,699,211000.0,0,0,0,0,0.0,760000.0,6,18.4,0,0.3201820940819423,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36,-1.0,56.0,61,838,1469000.0,1,15,0,1,0.0,4740000.0,24,19.7,1,-1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19,461000.0,12.0,91,498,2418000.0,4,90,1,2,49.4,2870000.0,36,24.6,0,5.245119305856833,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
33,710000.0,142.0,90,571,238000.0,4,0,1,0,29.3,1650000.0,6,25.5,0,0.3352112676056338,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
75,406000.0,-1.0,0,648,238000.0,2,0,2,0,8.5,1910000.0,36,20.0,0,0.5862068965517241,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
38,1040000.0,114.0,93,588,4113000.0,2,0,2,1,63.3,1690000.0,18,24.4,0,3.9548076923076922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50,1326000.0,97.0,86,810,2701000.0,0,0,0,0,24.6,1930000.0,6,21.3,0,2.0369532428355956,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
54,1777000.0,46.0,47,711,3181000.0,3,0,0,0,9.7,1600000.0,36,22.6,0,1.7900956668542487,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
44,-1.0,48.0,38,698,1025000.0,3,60,3,0,45.3,1260000.0,18,20.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
52,-1.0,58.0,77,835,1734000.0,0,0,0,0,44.7,1860000.0,36,20.0,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
39,596000.0,60.0,18,660,1773000.0,2,0,0,0,10.4,2110000.0,18,20.4,0,2.9748322147651005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
71,-1.0,-1.0,40,553,205000.0,3,0,1,1,58.5,240000.0,24,20.2,1,-1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
51,814000.0,63.0,3,643,1440000.0,0,0,2,1,16.2,3280000.0,12,18.8,0,1.769041769041769,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
70,1542000.0,25.0,16,614,8620000.0,1,0,0,0,44.3,710000.0,48,24.4,0,5.590142671854734,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
43,480000.0,70.0,37,714,324000.0,2,0,0,2,30.9,690000.0,24,22.4,0,0.675,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
45,809000.0,60.0,94,702,3555000.0,2,0,3,1,56.1,4810000.0,12,20.3,0,4.3943139678615575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
43,576000.0,90.0,35,572,1012000.0,2,15,0,0,15.5,1750000.0,6,21.7,0,1.7569444444444444,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
46,717000.0,50.0,90,786,879000.0,0,0,1,0,49.2,2280000.0,36,20.2,0,1.2259414225941423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30,1282000.0,39.0,50,670,3447000.0,0,0,1,0,46.5,740000.0,18,22.4,0,2.688767550702028,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26,-1.0,96.0,15,586,690000.0,4,0,1,0,37.8,1680000.0,36,24.0,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
50,589000.0,54.0,50,675,2346000.0,1,0,0,1,44.1,1400000.0,24,22.1,0,3.9830220713073006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53,1091000.0,88.0,43,731,3073000.0,0,0,0,1,35.5,1680000.0,24,23.2,0,2.8166819431714023,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,517000.0,42.0,46,601,360000.0,2,0,2,0,46.6,2030000.0,36,24.3,0,0.6963249516441006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24,1042000.0,72.0,27,659,2263000.0,0,0,1,0,44.9,1740000.0,36,23.4,0,2.171785028790787,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
38,-1.0,222.0,70,638,4725000.0,2,0,1,0,79.7,3480000.0,12,21.3,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
52,1122000.0,27.0,56,742,1335000.0,4,15,0,0,55.9,990000.0,36,20.0,0,1.1898395721925135,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24,560000.0,72.0,64,637,213000.0,1,0,0,1,41.4,700000.0,18,24.5,0,0.38035714285714284,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
51,1691000.0,112.0,23,701,1464000.0,3,0,0,1,33.0,3600000.0,6,22.4,0,0.8657599053814311,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
44,2336000.0,307.0,50,591,3053000.0,1,30,2,3,30.4,1360000.0,24,22.9,0,1.3069349315068493,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
61,664000.0,54.0,81,668,1407000.0,0,0,2,0,45.5,710000.0,12,21.0,0,2.1189759036144578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
61,630000.0,50.0,50,615,4491000.0,0,30,0,0,28.2,450000.0,12,24.2,0,7.128571428571429,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
26,-1.0,37.0,79,669,654000.0,3,0,2,1,36.0,1560000.0,6,24.1,1,-1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
37,1678000.0,62.0,27,709,3964000.0,1,30,1,0,45.9,5260000.0,12,19.8,0,2.362336114421931,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
48,1137000.0,123.0,37,619,2587000.0,4,0,0,0,49.3,1370000.0,6,25.4,0,2.2752858399296394,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
20,906000.0,24.0,27,634,2023000.0,4,0,0,1,50.2,640000.0,24,23.3,0,2.2328918322295808,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
54,561000.0,37.0,75,504,1144000.0,2,90,3,0,73.8,3310000.0,12,25.7,0,2.0392156862745097,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61,2156000.0,105.0,50,666,3977000.0,1,0,1,2,15.5,1290000.0,36,22.4,0,1.8446196660482375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
54,1363000.0,124.0,40,720,5311000.0,4,0,0,1,35.7,2720000.0,18,21.6,0,3.896551724137931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,280000.0,-1.0,48,674,1140000.0,3,15,0,1,45.2,690000.0,18,22.1,0,4.071428571428571,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
32,456000.0,-1.0,54,569,2113000.0,2,30,4,4,75.2,550000.0,12,25.6,0,4.633771929824562,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,-1.0,69.0,41,502,884000.0,3,0,0,8,48.7,1300000.0,12,26.3,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,-1.0,116.0,95,561,2173000.0,2,0,0,0,19.7,790000.0,36,24.9,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47,1103000.0,76.0,33,585,2109000.0,2,0,2,1,57.4,830000.0,18,23.3,0,1.912058023572076,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
39,1191000.0,73.0,38,635,749000.0,1,0,0,0,23.8,2740000.0,24,20.8,0,0.6288832913518052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23,779000.0,60.0,61,549,4028000.0,2,0,0,1,44.7,830000.0,24,23.9,0,5.170731707317073,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
41,-1.0,60.0,95,559,2078000.0,4,0,2,5,38.3,1400000.0,12,23.1,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40,516000.0,106.0,5,512,2332000.0,4,30,0,0,33.5,1110000.0,18,22.7,0,4.51937984496124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
53,1288000.0,150.0,12,627,1683000.0,1,60,2,1,19.5,6390000.0,36,26.8,0,1.3066770186335404,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
46,2438000.0,69.0,28,706,3685000.0,1,0,0,0,2.7,1220000.0,36,19.8,0,1.5114848236259228,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
44,2044000.0,36.0,27,550,1990000.0,5,30,4,1,60.6,3300000.0,12,25.5,0,0.9735812133072407,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
50,1528000.0,88.0,3,443,1602000.0,2,60,5,0,36.8,1660000.0,18,23.5,0,1.0484293193717278,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
47,1035000.0,50.0,26,594,1570000.0,2,0,0,0,44.6,3430000.0,36,18.8,0,1.5169082125603865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
50,970000.0,4.0,53,684,5390000.0,1,60,1,4,86.2,200000.0,18,24.6,0,5.556701030927835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
49,-1.0,17.0,60,651,530000.0,1,0,0,1,75.1,370000.0,36,18.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
51,586000.0,-1.0,13,432,2603000.0,4,0,0,5,74.2,3530000.0,36,25.2,0,4.4419795221843,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,1102000.0,68.0,7,589,1023000.0,4,0,3,1,25.2,4130000.0,12,21.0,0,0.9283121597096189,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
40,-1.0,40.0,20,719,1063000.0,1,0,3,1,21.1,1330000.0,36,24.6,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
54,2430000.0,81.0,61,792,2288000.0,1,0,0,1,31.4,1160000.0,24,20.3,0,0.9415637860082304,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
42,1070000.0,86.0,77,666,2592000.0,1,0,0,0,56.8,4730000.0,24,23.9,0,2.4224299065420563,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,1218000.0,25.0,21,687,1591000.0,1,0,0,0,17.5,540000.0,18,21.8,0,1.30623973727422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19,-1.0,12.0,33,544,4553000.0,2,0,2,0,49.9,630000.0,24,21.2,1,-1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,496000.0,47.0,4,572,1563000.0,0,0,1,0,52.0,530000.0,18,25.2,0,3.151209677419355,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60,626000.0,-1.0,86,694,4548000.0,0,0,0,0,50.2,1310000.0,36,22.7,0,7.26517571884984,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
22,656000.0,48.0,26,531,2491000.0,2,0,0,1,77.4,380000.0,36,25.9,0,3.7972560975609757,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
23,853000.0,-1.0,17,779,446000.0,3,0,1,0,65.9,640000.0,18,22.9,0,0.5228604923798359,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25,-1.0,39.0,10,475,1216000.0,1,0,0,1,58.4,1510000.0,24,20.8,1,-1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
61,344000.0,193.0,25,699,635000.0,2,0,2,0,46.0,2450000.0,24,24.7,0,1.8459302325581395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
25,1097000.0,84.0,37,671,988000.0,0,0,1,1,35.1,1540000.0,24,21.9,0,0.9006381039197813,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
48,-1.0,50.0,73,850,3101000.0,2,0,0,0,25.9,1420000.0,24,20.7,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
69,280000.0,-1.0,6,850,755000.0,1,15,0,0,0.3,1890000.0,12,19.9,0,2.6964285714285716,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
55,1279000.0,56.0,40,655,3552000.0,1,0,0,0,23.4,1780000.0,12,20.4,0,2.7771696637998438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
45,-1.0,31.0,82,589,249000.0,0,0,1,0,21.1,2610000.0,12,23.7,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
65,1077000.0,59.0,64,668,3382000.0,0,0,1,1,9.6,4600000.0,6,23.1,0,3.140204271123491,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
44,637000.0,33.0,19,399,897000.0,2,0,1,0,44.8,600000.0,36,23.5,0,1.4081632653061225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28,-1.0,61.0,92,414,9717000.0,5,15,2,3,68.9,2360000.0,24,26.6,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,545000.0,120.0,45,648,778000.0,3,0,2,0,71.4,2730000.0,18,24.6,0,1.4275229357798165,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,1843000.0,87.0,91,701,5227000.0,2,0,0,0,30.1,1290000.0,24,24.7,0,2.8361367335865437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
51,943000.0,139.0,79,840,1866000.0,1,0,0,2,6.3,2850000.0,12,17.5,0,1.9787910922587486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
45,2260000.0,43.0,85,768,3693000.0,1,0,0,1,11.4,1250000.0,18,20.1,0,1.634070796460177,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
20,-1.0,24.0,5,532,854000.0,1,0,2,1,39.7,3420000.0,36,22.9,1,-1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,359000.0,-1.0,33,631,1546000.0,1,0,0,2,43.2,5200000.0,12,23.9,0,4.306406685236769,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
65,-1.0,-1.0,90,595,3062000.0,0,0,1,0,98.4,1020000.0,12,25.3,1,-1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
39,1488000.0,11.0,30,641,6300000.0,1,0,5,0,52.4,1370000.0,24,21.5,0,4.233870967741935,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,1311000.0,101.0,9,681,2624000.0,2,0,1,1,42.5,990000.0,18,20.2,0,2.0015255530129674,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,305000.0,-1.0,0,480,1412000.0,3,60,2,0,70.8,1760000.0,6,28.1,0,4.629508196721312,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
39,556000.0,74.0,9,516,2760000.0,1,0,0,1,29.4,2980000.0,12,23.9,0,4.9640287769784175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,1409000.0,84.0,12,571,1047000.0,3,60,2,0,40.6,1940000.0,12,23.7,0,0.7430801987224982,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
41,645000.0,92.0,90,496,3292000.0,3,0,0,2,52.0,840000.0,12,26.8,0,5.103875968992248,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
58,1428000.0,88.0,78,550,1263000.0,3,0,2,0,63.0,1070000.0,36,21.1,0,0.884453781512605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
